,Total Yards,Made,Quarter,Time,Down,Kicker id,Kicker Name,Kicking Team,Weather_Condition,Humidity,Temperature,Wind,Stadium,Grass Type,Stadium Type
4931,42,0,2,00:22,4,00-0031718,A.Franks,MIA,Clear,57,83,5,TIAA Bank Field,419 Tifway Bermuda Grass,Open
4932,58,1,2,00:02,1,00-0031492,J.Myers,JAC,Clear,57,83,5,TIAA Bank Field,419 Tifway Bermuda Grass,Open
4933,28,1,4,00:43,4,00-0031492,J.Myers,JAC,Clear,57,83,5,TIAA Bank Field,419 Tifway Bermuda Grass,Open
4934,20,1,1,01:42,4,00-0028660,D.Bailey,DAL,Clear,43,74,7,Lincoln Financial Field,Desso GrassMaster,Open
4935,28,1,2,00:02,2,00-0028660,D.Bailey,DAL,Clear,43,74,7,Lincoln Financial Field,Desso GrassMaster,Open
4936,46,1,4,14:21,4,00-0030850,C.Parkey,PHI,Clear,43,74,7,Lincoln Financial Field,Desso GrassMaster,Open
4937,54,1,1,06:57,4,00-0025580,M.Crosby,GB,Clear,80,54,6,Lambeau Field,Desso GrassMaster,Open
4938,54,1,1,03:13,4,00-0025944,S.Hauschka,SEA,Clear,80,54,6,Lambeau Field,Desso GrassMaster,Open
4939,18,1,2,00:02,4,00-0025580,M.Crosby,GB,Clear,80,54,6,Lambeau Field,Desso GrassMaster,Open
4940,44,1,3,03:16,4,00-0025580,M.Crosby,GB,Clear,80,54,6,Lambeau Field,Desso GrassMaster,Open
4941,21,1,4,02:00,4,00-0025580,M.Crosby,GB,Clear,80,54,6,Lambeau Field,Desso GrassMaster,Open
4942,29,0,1,04:07,4,00-0016919,A.Vinatieri,IND,Clear,66,59,3,Lucas Oil Stadium,Fieldturf,Dome
4943,35,1,2,01:55,4,00-0025565,N.Folk,NYJ,Clear,66,59,3,Lucas Oil Stadium,Fieldturf,Dome
4944,48,0,2,00:04,4,00-0025565,N.Folk,NYJ,Clear,66,59,3,Lucas Oil Stadium,Fieldturf,Dome
4945,46,1,4,01:02,4,00-0025565,N.Folk,NYJ,Clear,66,59,3,Lucas Oil Stadium,Fieldturf,Dome
4946,35,1,1,00:43,4,00-0021940,J.Brown,NYG,Clear,71,66,2,MetLife Stadium,Fieldturf,Open
4947,44,1,2,11:36,4,00-0030098,D.Hopkins,WAS,Clear,71,66,2,MetLife Stadium,Fieldturf,Open
4948,36,1,2,07:36,4,00-0021940,J.Brown,NYG,Clear,71,66,2,MetLife Stadium,Fieldturf,Open
4949,37,1,2,01:48,4,00-0030098,D.Hopkins,WAS,Clear,71,66,2,MetLife Stadium,Fieldturf,Open
4950,48,1,3,07:34,4,00-0021940,J.Brown,NYG,Clear,71,66,2,MetLife Stadium,Fieldturf,Open
4951,32,1,2,00:05,3,00-0020578,M.Bryant,ATL,Clear,31,89,4,AT&T Stadium,RealGrass Matrix,Open
4952,31,1,1,09:03,4,00-0031092,Z.Hocker,NO,Overcast,91,67,8,Bank of America Stadium,Grass,Open
4953,20,1,2,00:04,3,00-0026858,G.Gano,CAR,Overcast,91,67,8,Bank of America Stadium,Grass,Open
4954,47,1,3,01:36,4,00-0026858,G.Gano,CAR,Overcast,91,67,8,Bank of America Stadium,Grass,Open
4955,30,1,1,08:11,4,00-0030850,C.Parkey,PHI,Partly Cloudy,57,70,5,MetLife Stadium,Fieldturf,Open
4956,53,1,4,02:38,4,00-0025565,N.Folk,NYJ,Partly Cloudy,57,70,5,MetLife Stadium,Fieldturf,Open
4957,58,1,2,11:20,4,00-0031656,K.Brindza,TB,Mostly Cloudy,79,75,8,NRG Stadium,Grass,Open
4958,43,0,2,01:35,4,00-0029421,R.Bullock,HOU,Mostly Cloudy,79,75,8,NRG Stadium,Grass,Open
4959,39,1,3,12:42,4,00-0029421,R.Bullock,HOU,Mostly Cloudy,79,75,8,NRG Stadium,Grass,Open
4960,41,0,3,07:21,4,00-0031656,K.Brindza,TB,Mostly Cloudy,79,75,8,NRG Stadium,Grass,Open
4961,33,0,4,10:59,4,00-0031656,K.Brindza,TB,Mostly Cloudy,79,75,8,NRG Stadium,Grass,Open
4962,19,1,4,01:15,4,00-0029421,R.Bullock,HOU,Mostly Cloudy,79,75,8,NRG Stadium,Grass,Open
4963,57,0,4,00:24,1,00-0031656,K.Brindza,TB,Mostly Cloudy,79,75,8,NRG Stadium,Grass,Open
4964,24,1,1,01:19,4,00-0029576,B.Walsh,MIN,Clear,44,80,13,TCF Bank Stadium,FieldTurf,Open
4965,21,1,1,07:21,4,00-0022874,J.Scobee,PIT,Mostly Cloudy,72,76,4,Edward Jones Dome,Fieldturf,Dome
4966,49,1,2,02:10,4,00-0029621,G.Zuerlein,STL,Mostly Cloudy,72,76,4,Edward Jones Dome,Fieldturf,Dome
4967,27,1,4,05:42,4,00-0029621,G.Zuerlein,STL,Mostly Cloudy,72,76,4,Edward Jones Dome,Fieldturf,Dome
4968,41,1,4,02:00,4,00-0022874,J.Scobee,PIT,Mostly Cloudy,72,76,4,Edward Jones Dome,Fieldturf,Dome
4969,46,1,1,03:00,4,00-0024333,S.Gostkowski,NE,Clear,44,70,3,Gillette Stadium,Fieldturf,Open
4970,40,1,2,09:37,4,00-0031492,J.Myers,JAC,Clear,44,70,3,Gillette Stadium,Fieldturf,Open
4971,20,1,2,03:45,4,00-0024333,S.Gostkowski,NE,Clear,44,70,3,Gillette Stadium,Fieldturf,Open
4972,46,1,3,10:55,4,00-0024333,S.Gostkowski,NE,Clear,44,70,3,Gillette Stadium,Fieldturf,Open
4973,50,0,1,01:46,4,00-0029597,J.Tucker,BAL,Mostly Cloudy,61,73,8,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
4974,21,1,4,13:32,4,00-0029597,J.Tucker,BAL,Mostly Cloudy,61,73,8,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
4975,23,1,1,08:36,4,00-0019646,S.Janikowski,OAK,Mostly Cloudy,57,75,10,FirstEnergy Stadium,Kentucky Bluegrass,Open
4976,24,1,2,01:48,4,00-0031112,T.Coons,CLE,Mostly Cloudy,57,75,10,FirstEnergy Stadium,Kentucky Bluegrass,Open
4977,35,1,3,09:26,4,00-0019646,S.Janikowski,OAK,Mostly Cloudy,57,75,10,FirstEnergy Stadium,Kentucky Bluegrass,Open
4978,41,1,4,11:01,4,00-0031112,T.Coons,CLE,Mostly Cloudy,57,75,10,FirstEnergy Stadium,Kentucky Bluegrass,Open
4979,38,1,2,08:33,4,00-0026968,R.Succop,TEN,Mostly Cloudy,67,77,4,Nissan Stadium,419 Tifway Bermuda Grass,Open
4980,21,1,3,03:08,4,00-0026968,R.Succop,TEN,Mostly Cloudy,67,77,4,Nissan Stadium,419 Tifway Bermuda Grass,Open
4981,22,1,2,00:01,2,00-0030896,C.Catanzaro,ARI,Clear,18,102,3,State Farm Stadium,Grass,Dome
4982,31,1,1,05:20,4,00-0025944,S.Hauschka,SEA,Clear,51,62,7,CenturyLink Field,Fieldturf,Open
4983,21,1,2,00:02,4,00-0025944,S.Hauschka,SEA,Clear,51,62,7,CenturyLink Field,Fieldturf,Open
4984,45,1,4,14:08,4,00-0025944,S.Hauschka,SEA,Clear,51,62,7,CenturyLink Field,Fieldturf,Open
4985,48,1,4,06:21,4,00-0025944,S.Hauschka,SEA,Clear,51,62,7,CenturyLink Field,Fieldturf,Open
4986,26,1,2,11:54,4,00-0026003,D.Carpenter,BUF,Mostly Cloudy,80,80,0,Hard Rock Stadium,Grass,Open
4987,51,1,2,00:08,2,00-0026003,D.Carpenter,BUF,Mostly Cloudy,80,80,0,Hard Rock Stadium,Grass,Open
4988,54,0,3,08:57,4,00-0026003,D.Carpenter,BUF,Mostly Cloudy,80,80,0,Hard Rock Stadium,Grass,Open
4989,48,1,4,07:55,4,00-0029822,B.McManus,DEN,Mostly Cloudy,79,67,7,Ford Field,Fieldturf,Dome
4990,44,1,2,06:20,4,00-0025580,M.Crosby,GB,Overcast,94,62,3,Lambeau Field,Desso GrassMaster,Open
4991,45,1,1,07:46,4,00-0022874,J.Scobee,PIT,Mostly Cloudy,74,54,7,Heinz Field,Desso Grassmaster,Open
4992,36,1,2,00:03,2,00-0022874,J.Scobee,PIT,Mostly Cloudy,74,54,7,Heinz Field,Desso Grassmaster,Open
4993,40,1,4,10:19,4,00-0029597,J.Tucker,BAL,Mostly Cloudy,74,54,7,Heinz Field,Desso Grassmaster,Open
4994,49,0,4,02:29,4,00-0022874,J.Scobee,PIT,Mostly Cloudy,74,54,7,Heinz Field,Desso Grassmaster,Open
4995,41,0,4,01:06,4,00-0022874,J.Scobee,PIT,Mostly Cloudy,74,54,7,Heinz Field,Desso Grassmaster,Open
4996,42,1,4,00:07,3,00-0029597,J.Tucker,BAL,Mostly Cloudy,74,54,7,Heinz Field,Desso Grassmaster,Open
4997,52,1,5,05:13,4,00-0029597,J.Tucker,BAL,Mostly Cloudy,74,54,7,Heinz Field,Desso Grassmaster,Open
4998,22,1,1,04:40,4,00-0025565,N.Folk,NYJ,Partly Cloudy,57,62,6,Wembley Stadium,Desso GrassMaster,Open
4999,48,1,2,08:52,4,00-0025565,N.Folk,NYJ,Partly Cloudy,57,62,6,Wembley Stadium,Desso GrassMaster,Open
5000,40,0,3,04:34,4,00-0025565,N.Folk,NYJ,Partly Cloudy,57,62,6,Wembley Stadium,Desso GrassMaster,Open
5001,19,1,2,01:30,4,00-0023252,R.Gould,CHI,Overcast,81,56,8,Soldier Field,Grass,Open
5002,29,1,3,10:58,4,00-0019646,S.Janikowski,OAK,Overcast,81,56,8,Soldier Field,Grass,Open
5003,54,1,4,13:07,4,00-0023252,R.Gould,CHI,Overcast,81,56,8,Soldier Field,Grass,Open
5004,41,1,4,02:10,4,00-0019646,S.Janikowski,OAK,Overcast,81,56,8,Soldier Field,Grass,Open
5005,49,1,4,00:07,1,00-0023252,R.Gould,CHI,Overcast,81,56,8,Soldier Field,Grass,Open
5006,53,0,2,00:17,4,00-0023096,N.Novak,HOU,Overcast,86,65,9,Georgia Dome,Fieldturf,Dome
5007,22,1,1,04:38,4,00-0031203,C.Santos,KC,Clear,57,73,8,Paul Brown Stadium,-,Open
5008,40,1,2,12:48,4,00-0031203,C.Santos,KC,Clear,57,73,8,Paul Brown Stadium,-,Open
5009,51,1,2,06:13,4,00-0031203,C.Santos,KC,Clear,57,73,8,Paul Brown Stadium,-,Open
5010,44,0,2,04:33,4,00-0023482,M.Nugent,CIN,Clear,57,73,8,Paul Brown Stadium,-,Open
5011,34,1,2,00:09,4,00-0031203,C.Santos,KC,Clear,57,73,8,Paul Brown Stadium,-,Open
5012,40,1,3,04:42,4,00-0031203,C.Santos,KC,Clear,57,73,8,Paul Brown Stadium,-,Open
5013,29,1,4,09:31,4,00-0031203,C.Santos,KC,Clear,57,73,8,Paul Brown Stadium,-,Open
5014,51,1,4,02:39,4,00-0031203,C.Santos,KC,Clear,57,73,8,Paul Brown Stadium,-,Open
5015,54,1,1,05:04,4,00-0016919,A.Vinatieri,IND,Partly Cloudy,57,71,8,Lucas Oil Stadium,Fieldturf,Dome
5016,20,1,1,02:54,4,00-0031492,J.Myers,JAC,Partly Cloudy,57,71,8,Lucas Oil Stadium,Fieldturf,Dome
5017,32,1,2,00:09,4,00-0031492,J.Myers,JAC,Partly Cloudy,57,71,8,Lucas Oil Stadium,Fieldturf,Dome
5018,32,1,4,12:32,4,00-0016919,A.Vinatieri,IND,Partly Cloudy,57,71,8,Lucas Oil Stadium,Fieldturf,Dome
5019,53,0,4,00:06,2,00-0031492,J.Myers,JAC,Partly Cloudy,57,71,8,Lucas Oil Stadium,Fieldturf,Dome
5020,48,0,5,08:18,4,00-0031492,J.Myers,JAC,Partly Cloudy,57,71,8,Lucas Oil Stadium,Fieldturf,Dome
5021,27,1,5,04:41,2,00-0016919,A.Vinatieri,IND,Partly Cloudy,57,71,8,Lucas Oil Stadium,Fieldturf,Dome
5022,20,1,1,07:28,4,00-0030098,D.Hopkins,WAS,Overcast,77,59,13,FedExField,Grass,Open
5023,38,1,1,00:56,4,00-0030098,D.Hopkins,WAS,Overcast,77,59,13,FedExField,Grass,Open
5024,33,0,2,00:02,4,00-0030390,C.Sturgis,PHI,Overcast,77,59,13,FedExField,Grass,Open
5025,33,1,3,03:54,4,00-0030098,D.Hopkins,WAS,Overcast,77,59,13,FedExField,Grass,Open
5026,24,1,1,12:13,4,00-0026858,G.Gano,CAR,Partly Cloudy,79,75,7,Raymond James Stadium,Grass,Open
5027,42,1,1,07:08,4,00-0031656,K.Brindza,TB,Partly Cloudy,79,75,7,Raymond James Stadium,Grass,Open
5028,29,0,2,00:06,1,00-0031656,K.Brindza,TB,Partly Cloudy,79,75,7,Raymond James Stadium,Grass,Open
5029,43,0,3,12:43,4,00-0031656,K.Brindza,TB,Partly Cloudy,79,75,7,Raymond James Stadium,Grass,Open
5030,27,1,4,13:32,4,00-0026858,G.Gano,CAR,Partly Cloudy,79,75,7,Raymond James Stadium,Grass,Open
5031,27,1,4,04:20,4,00-0026858,G.Gano,CAR,Partly Cloudy,79,75,7,Raymond James Stadium,Grass,Open
5032,47,1,1,10:25,4,00-0021940,J.Brown,NYG,Mostly Cloudy,65,60,4,New Era Field,A-Turf Titan,Open
5033,51,1,1,04:38,4,00-0026003,D.Carpenter,BUF,Mostly Cloudy,65,60,4,New Era Field,A-Turf Titan,Open
5034,30,0,3,02:24,4,00-0026003,D.Carpenter,BUF,Mostly Cloudy,65,60,4,New Era Field,A-Turf Titan,Open
5035,36,1,1,04:16,4,00-0031112,T.Coons,CLE,Mostly Cloudy,68,68,7,Qualcomm Stadium,Grass,Open
5036,46,1,2,10:42,4,00-0032087,J.Lambo,SD,Mostly Cloudy,68,68,7,Qualcomm Stadium,Grass,Open
5037,45,1,2,01:41,4,00-0032087,J.Lambo,SD,Mostly Cloudy,68,68,7,Qualcomm Stadium,Grass,Open
5038,28,1,2,00:06,1,00-0031112,T.Coons,CLE,Mostly Cloudy,68,68,7,Qualcomm Stadium,Grass,Open
5039,33,1,3,05:58,4,00-0031112,T.Coons,CLE,Mostly Cloudy,68,68,7,Qualcomm Stadium,Grass,Open
5040,40,1,4,10:01,4,00-0031112,T.Coons,CLE,Mostly Cloudy,68,68,7,Qualcomm Stadium,Grass,Open
5041,34,1,4,00:00,4,00-0032087,J.Lambo,SD,Mostly Cloudy,68,68,7,Qualcomm Stadium,Grass,Open
5042,33,1,2,04:28,4,00-0004091,P.Dawson,SF,Clear,37,76,6,Levi's Stadium,Bermuda Bandera / Perennial Ryegrass mixture,Open
5043,44,0,2,00:02,4,00-0025580,M.Crosby,GB,Clear,37,76,6,Levi's Stadium,Bermuda Bandera / Perennial Ryegrass mixture,Open
5044,31,1,3,00:49,4,00-0025580,M.Crosby,GB,Clear,37,76,6,Levi's Stadium,Bermuda Bandera / Perennial Ryegrass mixture,Open
5045,21,1,1,04:18,4,00-0030896,C.Catanzaro,ARI,Partly Cloudy,25,91,14,State Farm Stadium,Grass,Dome
5046,27,1,2,10:50,4,00-0030896,C.Catanzaro,ARI,Partly Cloudy,25,91,14,State Farm Stadium,Grass,Dome
5047,30,1,2,03:21,4,00-0029621,G.Zuerlein,STL,Partly Cloudy,25,91,14,State Farm Stadium,Grass,Dome
5048,42,1,2,01:18,4,00-0030896,C.Catanzaro,ARI,Partly Cloudy,25,91,14,State Farm Stadium,Grass,Dome
5049,38,1,3,01:19,4,00-0030896,C.Catanzaro,ARI,Partly Cloudy,25,91,14,State Farm Stadium,Grass,Dome
5050,29,1,4,12:02,4,00-0030896,C.Catanzaro,ARI,Partly Cloudy,25,91,14,State Farm Stadium,Grass,Dome
5051,33,1,1,08:20,4,00-0029822,B.McManus,DEN,Mostly Cloudy,64,60,5,Broncos Stadium at Mile High,Grass,Open
5052,38,0,2,11:39,4,00-0029576,B.Walsh,MIN,Mostly Cloudy,64,60,5,Broncos Stadium at Mile High,Grass,Open
5053,47,1,2,06:02,4,00-0029822,B.McManus,DEN,Mostly Cloudy,64,60,5,Broncos Stadium at Mile High,Grass,Open
5054,38,1,2,01:43,4,00-0029576,B.Walsh,MIN,Mostly Cloudy,64,60,5,Broncos Stadium at Mile High,Grass,Open
5055,33,1,4,05:16,4,00-0029576,B.Walsh,MIN,Mostly Cloudy,64,60,5,Broncos Stadium at Mile High,Grass,Open
5056,39,1,4,01:54,4,00-0029822,B.McManus,DEN,Mostly Cloudy,64,60,5,Broncos Stadium at Mile High,Grass,Open
5057,30,1,1,09:46,4,00-0028660,D.Bailey,DAL,Clear,75,64,10,Mercedes-Benz Superdome,Fieldturf,Dome
5058,51,1,3,11:24,4,00-0031092,Z.Hocker,NO,Clear,75,64,10,Mercedes-Benz Superdome,Fieldturf,Dome
5059,38,1,3,08:25,4,00-0028660,D.Bailey,DAL,Clear,75,64,10,Mercedes-Benz Superdome,Fieldturf,Dome
5060,29,1,3,01:30,4,00-0031092,Z.Hocker,NO,Clear,75,64,10,Mercedes-Benz Superdome,Fieldturf,Dome
5061,30,0,4,00:16,3,00-0031092,Z.Hocker,NO,Clear,75,64,10,Mercedes-Benz Superdome,Fieldturf,Dome
5062,41,1,2,05:20,4,00-0023853,M.Prater,DET,Partly Cloudy,62,61,2,CenturyLink Field,Fieldturf,Open
5063,51,1,2,01:05,4,00-0025944,S.Hauschka,SEA,Partly Cloudy,62,61,2,CenturyLink Field,Fieldturf,Open
5064,52,1,3,11:16,4,00-0025944,S.Hauschka,SEA,Partly Cloudy,62,61,2,CenturyLink Field,Fieldturf,Open
5065,48,1,1,06:32,4,00-0016919,A.Vinatieri,IND,Mostly Cloudy,73,76,2,NRG Stadium,Grass,Open
5066,42,1,2,07:41,4,00-0016919,A.Vinatieri,IND,Mostly Cloudy,73,76,2,NRG Stadium,Grass,Open
5067,36,1,2,02:12,4,00-0023096,N.Novak,HOU,Mostly Cloudy,73,76,2,NRG Stadium,Grass,Open
5068,49,1,4,06:11,4,00-0023096,N.Novak,HOU,Mostly Cloudy,73,76,2,NRG Stadium,Grass,Open
5069,39,1,2,00:15,4,00-0030390,C.Sturgis,PHI,Clear,44,67,4,Lincoln Financial Field,Desso GrassMaster,Open
5070,21,1,3,11:15,4,00-0031092,Z.Hocker,NO,Clear,44,67,4,Lincoln Financial Field,Desso GrassMaster,Open
5071,29,1,3,00:34,4,00-0030390,C.Sturgis,PHI,Clear,44,67,4,Lincoln Financial Field,Desso GrassMaster,Open
5072,26,1,4,10:15,4,00-0030390,C.Sturgis,PHI,Clear,44,67,4,Lincoln Financial Field,Desso GrassMaster,Open
5073,41,1,4,04:23,4,00-0030390,C.Sturgis,PHI,Clear,44,67,4,Lincoln Financial Field,Desso GrassMaster,Open
5074,44,1,1,00:58,4,00-0023252,R.Gould,CHI,Clear,45,80,11,Arrowhead Stadium,Grass,Open
5075,35,1,2,00:12,4,00-0031203,C.Santos,KC,Clear,45,80,11,Arrowhead Stadium,Grass,Open
5076,30,1,3,03:32,4,00-0023252,R.Gould,CHI,Clear,45,80,11,Arrowhead Stadium,Grass,Open
5077,66,0,4,00:02,2,00-0031203,C.Santos,KC,Clear,45,80,11,Arrowhead Stadium,Grass,Open
5078,24,1,2,00:02,1,00-0025944,S.Hauschka,SEA,Clear,42,72,7,Paul Brown Stadium,-,Open
5079,31,1,4,00:03,4,00-0023482,M.Nugent,CIN,Clear,42,72,7,Paul Brown Stadium,-,Open
5080,42,1,5,03:42,4,00-0023482,M.Nugent,CIN,Clear,42,72,7,Paul Brown Stadium,-,Open
5081,42,1,2,07:12,4,00-0020578,M.Bryant,ATL,Partly Cloudy,64,71,2,Georgia Dome,Fieldturf,Dome
5082,38,0,2,00:05,4,00-0020578,M.Bryant,ATL,Partly Cloudy,64,71,2,Georgia Dome,Fieldturf,Dome
5083,48,0,3,11:18,4,00-0020578,M.Bryant,ATL,Partly Cloudy,64,71,2,Georgia Dome,Fieldturf,Dome
5084,53,0,3,06:46,4,00-0030098,D.Hopkins,WAS,Partly Cloudy,64,71,2,Georgia Dome,Fieldturf,Dome
5085,28,1,3,01:58,4,00-0020578,M.Bryant,ATL,Partly Cloudy,64,71,2,Georgia Dome,Fieldturf,Dome
5086,28,1,4,02:42,4,00-0030098,D.Hopkins,WAS,Partly Cloudy,64,71,2,Georgia Dome,Fieldturf,Dome
5087,52,1,4,00:05,2,00-0030098,D.Hopkins,WAS,Partly Cloudy,64,71,2,Georgia Dome,Fieldturf,Dome
5088,35,1,1,10:22,4,00-0026138,C.Barth,TB,Clear,55,83,9,Raymond James Stadium,Grass,Open
5089,45,1,2,10:46,4,00-0026138,C.Barth,TB,Clear,55,83,9,Raymond James Stadium,Grass,Open
5090,31,1,3,10:07,4,00-0031492,J.Myers,JAC,Clear,55,83,9,Raymond James Stadium,Grass,Open
5091,47,1,3,00:34,4,00-0026138,C.Barth,TB,Clear,55,83,9,Raymond James Stadium,Grass,Open
5092,43,1,1,03:16,4,00-0031112,T.Coons,CLE,Clear,45,68,0,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
5093,43,1,2,04:09,4,00-0031112,T.Coons,CLE,Clear,45,68,0,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
5094,51,0,2,01:07,4,00-0029597,J.Tucker,BAL,Clear,45,68,0,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
5095,37,1,2,00:02,1,00-0031112,T.Coons,CLE,Clear,45,68,0,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
5096,23,1,4,00:29,4,00-0029597,J.Tucker,BAL,Clear,45,68,0,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
5097,32,1,5,06:48,3,00-0031112,T.Coons,CLE,Clear,45,68,0,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
5098,21,1,2,14:12,4,00-0026968,R.Succop,TEN,Partly Cloudy,45,72,2,Nissan Stadium,419 Tifway Bermuda Grass,Open
5099,41,1,4,09:41,4,00-0026968,R.Succop,TEN,Partly Cloudy,45,72,2,Nissan Stadium,419 Tifway Bermuda Grass,Open
5100,42,1,2,01:44,4,00-0029621,G.Zuerlein,STL,Clear,54,73,15,Lambeau Field,Desso GrassMaster,Open
5101,53,0,3,00:52,4,00-0029621,G.Zuerlein,STL,Clear,54,73,15,Lambeau Field,Desso GrassMaster,Open
5102,63,0,4,03:28,4,00-0029621,G.Zuerlein,STL,Clear,54,73,15,Lambeau Field,Desso GrassMaster,Open
5103,35,1,4,01:07,4,00-0025580,M.Crosby,GB,Clear,54,73,15,Lambeau Field,Desso GrassMaster,Open
5104,40,1,4,11:56,4,00-0023853,M.Prater,DET,Clear,44,69,15,Ford Field,Fieldturf,Dome
5105,49,1,1,08:24,4,00-0024333,S.Gostkowski,NE,Clear,30,92,11,AT&T Stadium,RealGrass Matrix,Open
5106,51,1,1,01:52,4,00-0028660,D.Bailey,DAL,Clear,30,92,11,AT&T Stadium,RealGrass Matrix,Open
5107,57,1,2,00:08,2,00-0024333,S.Gostkowski,NE,Clear,30,92,11,AT&T Stadium,RealGrass Matrix,Open
5108,23,1,3,01:22,4,00-0028660,D.Bailey,DAL,Clear,30,92,11,AT&T Stadium,RealGrass Matrix,Open
5109,34,1,4,04:42,4,00-0024333,S.Gostkowski,NE,Clear,30,92,11,AT&T Stadium,RealGrass Matrix,Open
5110,25,1,2,14:22,4,00-0029822,B.McManus,DEN,Clear,55,76,8,Oakland–Alameda County Coliseum,Bluegrass,Open
5111,20,1,3,11:28,4,00-0029822,B.McManus,DEN,Clear,55,76,8,Oakland–Alameda County Coliseum,Bluegrass,Open
5112,52,1,3,06:35,4,00-0029822,B.McManus,DEN,Clear,55,76,8,Oakland–Alameda County Coliseum,Bluegrass,Open
5113,40,0,4,15:00,4,00-0019646,S.Janikowski,OAK,Clear,55,76,8,Oakland–Alameda County Coliseum,Bluegrass,Open
5114,50,1,4,01:45,1,00-0019646,S.Janikowski,OAK,Clear,55,76,8,Oakland–Alameda County Coliseum,Bluegrass,Open
5115,43,1,1,11:25,4,00-0004091,P.Dawson,SF,Clear,72,57,3,MetLife Stadium,Fieldturf,Open
5116,22,1,1,06:29,4,00-0021940,J.Brown,NYG,Clear,72,57,3,MetLife Stadium,Fieldturf,Open
5117,41,1,2,04:02,4,00-0021940,J.Brown,NYG,Clear,72,57,3,MetLife Stadium,Fieldturf,Open
5118,22,1,2,01:05,4,00-0004091,P.Dawson,SF,Clear,72,57,3,MetLife Stadium,Fieldturf,Open
5119,24,1,4,04:37,4,00-0021940,J.Brown,NYG,Clear,72,57,3,MetLife Stadium,Fieldturf,Open
5120,47,1,2,04:28,4,00-0031136,C.Boswell,PIT,Partly Cloudy,60,76,5,Qualcomm Stadium,Grass,Open
5121,60,0,2,00:07,4,00-0032087,J.Lambo,SD,Partly Cloudy,60,76,5,Qualcomm Stadium,Grass,Open
5122,40,1,4,14:52,4,00-0032087,J.Lambo,SD,Partly Cloudy,60,76,5,Qualcomm Stadium,Grass,Open
5123,54,1,4,02:59,4,00-0032087,J.Lambo,SD,Partly Cloudy,60,76,5,Qualcomm Stadium,Grass,Open
5124,51,0,2,00:21,4,00-0031092,Z.Hocker,NO,Clear,69,69,2,Mercedes-Benz Superdome,Fieldturf,Dome
5125,31,1,3,07:23,4,00-0031092,Z.Hocker,NO,Clear,69,69,2,Mercedes-Benz Superdome,Fieldturf,Dome
5126,48,0,4,04:02,4,00-0031092,Z.Hocker,NO,Clear,69,69,2,Mercedes-Benz Superdome,Fieldturf,Dome
5127,27,1,1,04:52,4,00-0023252,R.Gould,CHI,Partly Cloudy,39,50,8,Ford Field,Fieldturf,Dome
5128,23,1,2,04:54,4,00-0023252,R.Gould,CHI,Partly Cloudy,39,50,8,Ford Field,Fieldturf,Dome
5129,38,1,3,05:17,4,00-0023252,R.Gould,CHI,Partly Cloudy,39,50,8,Ford Field,Fieldturf,Dome
5130,39,1,3,01:10,4,00-0023853,M.Prater,DET,Partly Cloudy,39,50,8,Ford Field,Fieldturf,Dome
5131,32,1,4,02:50,4,00-0023853,M.Prater,DET,Partly Cloudy,39,50,8,Ford Field,Fieldturf,Dome
5132,29,1,4,00:04,1,00-0023252,R.Gould,CHI,Partly Cloudy,39,50,8,Ford Field,Fieldturf,Dome
5133,27,1,5,02:33,2,00-0023853,M.Prater,DET,Partly Cloudy,39,50,8,Ford Field,Fieldturf,Dome
5134,35,1,2,11:39,4,00-0025565,N.Folk,NYJ,Mostly Cloudy,36,48,10,MetLife Stadium,Fieldturf,Open
5135,54,1,2,02:22,4,00-0030098,D.Hopkins,WAS,Mostly Cloudy,36,48,10,MetLife Stadium,Fieldturf,Open
5136,30,1,2,00:05,3,00-0030098,D.Hopkins,WAS,Mostly Cloudy,36,48,10,MetLife Stadium,Fieldturf,Open
5137,39,1,3,11:04,4,00-0025565,N.Folk,NYJ,Mostly Cloudy,36,48,10,MetLife Stadium,Fieldturf,Open
5138,49,0,4,10:59,4,00-0025565,N.Folk,NYJ,Mostly Cloudy,36,48,10,MetLife Stadium,Fieldturf,Open
5139,47,0,2,09:23,4,00-0030896,C.Catanzaro,ARI,Mostly Cloudy,68,42,8,Heinz Field,Desso Grassmaster,Open
5140,47,1,2,06:11,4,00-0031136,C.Boswell,PIT,Mostly Cloudy,68,42,8,Heinz Field,Desso Grassmaster,Open
5141,31,1,2,00:51,4,00-0030896,C.Catanzaro,ARI,Mostly Cloudy,68,42,8,Heinz Field,Desso Grassmaster,Open
5142,48,1,3,11:17,4,00-0031136,C.Boswell,PIT,Mostly Cloudy,68,42,8,Heinz Field,Desso Grassmaster,Open
5143,51,1,3,02:37,4,00-0031136,C.Boswell,PIT,Mostly Cloudy,68,42,8,Heinz Field,Desso Grassmaster,Open
5144,39,1,4,15:00,4,00-0030896,C.Catanzaro,ARI,Mostly Cloudy,68,42,8,Heinz Field,Desso Grassmaster,Open
